cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.8048779600331842,0.44240599999999997,0.609984,0.753,51.059,8.9,8.333,0.0616223170098343,-0.0460032082790234,-0.0192891697104247,0.8692,0.833601,0.878791
0.8170728601161453,0.449109,0.616687,0.792,50.453,8.9,8.823,0.0601621808323562,-0.0478626476118231,-0.0185910142488866,0.868898,0.83388,0.880361
0.8292695795188263,0.455813,0.623391,0.896,50.05,8.9,8.333,0.0592457410942432,-0.0494838712359108,-0.0182085483754852,0.865962,0.834483,0.880393
0.8414644796017873,0.46251600000000004,0.630094,0.853,49.444,9.103,8.333,0.0589775036664646,-0.0504917965918075,-0.0185453459499693,0.864021,0.833519,0.880114
0.8536593796847481,0.46921899999999994,0.636797,0.86,49.041,9.305,8.333,0.0591439883278412,-0.0514139153678978,-0.018590007693443,0.863816,0.832916,0.880633
0.8658542797677091,0.47592199999999996,0.6435,0.753,48.637,9.508,8.333,0.0582676231914528,-0.0511900259393277,-0.0183707652558873,0.863476,0.831787,0.879771
0.8780491798506701,0.48262499999999997,0.650203,0.717,48.435,10.115,8.333,0.0556728556859201,-0.0489399088154025,-0.0176492890517323,0.865509,0.832377,0.879502
0.8902440799336311,0.489328,0.656906,0.703,47.83,10.723,7.843,0.0522960241660022,-0.0457049657699513,-0.0163667580805412,0.863475,0.830172,0.876855
0.9024389800165922,0.496031,0.663609,0.66,47.628,11.533,7.353,0.0465411243767602,-0.040751439627013,-0.0146145184558142,0.863674,0.826935,0.874768
0.9146338800995532,0.502734,0.670312,0.71,47.022,12.748,7.353,0.0394782147271925,-0.0343425987593015,-0.0124570074503986,0.864527,0.825064,0.872635
0.926830599502234,0.509438,0.677016,0.688,46.619,13.76,6.372,0.0324374385835638,-0.0277787039287109,-0.0101588990345695,0.864944,0.823544,0.871554
0.939025499585195,0.516141,0.683719,0.685,46.215,14.975,5.882,0.026331227345241,-0.0210514139056946,-0.0085907802785505,0.86634,0.821204,0.868876
0.951220399668156,0.522844,0.690422,0.688,45.812,16.393,5.392,0.0203866302163225,-0.0155845723960583,-0.00659282852590003,0.866922,0.82065,0.868972
0.963415299751117,0.529547,0.697125,0.671,45.408,17.203,4.902,0.0148479436967967,-0.0109933128636119,-0.00512267274325947,0.868514,0.82065,0.869925
0.975610199834078,0.53625,0.703828,0.71,45.206,18.013,4.902,0.0104578301840246,-0.00699305728988935,-0.00397391151652052,0.868389,0.820344,0.870718
0.987805099917039,0.542953,0.710531,0.424,44.601,18.62,4.412,0.00658461618645148,-0.00407743849827629,-0.00251348044472435,0.867487,0.818874,0.870632
1.0,0.549656,0.717234,0.446,43.995,19.228,4.412,0.00303594039044246,-0.00145879703233987,-0.000641598020799156,0.868075,0.817952,0.872384
