cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],AoP/Flow,Pao/PLV,rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.5346535384688106,0.3619690000000002,0.53625,41.578,0.61,59.114,124.628,2.108265385526271,2.9974505748232234,0.290706952967879,-0.176469394787969,-0.112781384763296,0.749997,0.772749,0.763694
0.5445543384499041,0.3686720000000002,0.542953,38.38,0.603,60.099,125.053,2.080783374099403,3.2582855653986447,0.293843771059119,-0.173385995355773,-0.111966772826204,0.751115,0.773902,0.765099
0.5544551384309976,0.37537500000000024,0.549656,36.035,0.606,62.562,122.717,1.9615261660432852,3.405494657971417,0.295139059605775,-0.169774431310506,-0.111239825614927,0.75143,0.775327,0.767702
0.5643559384120911,0.38207800000000025,0.556359,34.116,0.599,62.562,122.293,1.954748889102011,3.584623050767968,0.298393479227526,-0.167036150322433,-0.110295690559254,0.752641,0.777499,0.771783
0.5742567383931845,0.38878100000000015,0.563062,31.131,0.603,63.055,122.293,1.9394655459519468,3.9283351000610325,0.294868991050132,-0.16150000320556,-0.108428117580178,0.749876,0.779429,0.77503
0.5841590154442439,0.3954850000000002,0.569766,28.359,0.613,63.055,120.382,1.9091586710015067,4.244931062449311,0.288878771251253,-0.158504703352279,-0.108016648532356,0.756897,0.78001,0.77963
0.5940598154253375,0.4021880000000002,0.576469,27.293,0.61,63.055,121.019,1.9192609626516535,4.434067343274832,0.284494361724321,-0.153441060207907,-0.105958154973209,0.761036,0.783089,0.781751
0.603960615406431,0.4088910000000002,0.583172,26.866,0.613,62.562,118.471,1.8936574917681661,4.409699992555646,0.271278479128977,-0.147745366964776,-0.105861301111791,0.764512,0.786051,0.786535
0.6138614153875245,0.41559400000000024,0.589875,26.227,0.603,62.562,118.471,1.8936574917681661,4.5171388264002745,0.257937749246854,-0.141552178890407,-0.103761548880999,0.768288,0.78657,0.791221
0.623762215368618,0.42229700000000026,0.596578,24.521,0.61,62.562,118.471,1.8936574917681661,4.8314098119978794,0.246798182328067,-0.133991226946572,-0.0976426981235937,0.774603,0.790813,0.797658
