cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.2909089922749762,0.21450000000000002,0.663609,0.567,73.46,66.41,17.647,0.078898585970692,-0.104493373544106,-0.0702671537214032,0.898168,0.867782,0.879072
0.2999997287561844,0.22120300000000004,0.670312,0.571,73.46,66.005,17.647,0.0819557465070468,-0.107450715779757,-0.072166309618152,0.895985,0.867983,0.879004
0.30909182145647074,0.22790699999999997,0.677016,0.571,73.057,65.803,17.647,0.0854043494272145,-0.110320014909176,-0.0738493898590458,0.895047,0.867088,0.879149
0.318182557937679,0.23460999999999999,0.683719,0.571,73.057,65.6,17.647,0.0884078676607329,-0.112697249569806,-0.0749135636102726,0.89385,0.866661,0.879423
0.32727329441888725,0.241313,0.690422,0.66,72.855,65.195,17.157,0.0915172386406694,-0.115810309344517,-0.0756423758238024,0.892575,0.866093,0.879932
0.3363640309000955,0.24801600000000001,0.697125,0.667,72.451,64.79,16.666,0.0943927149832975,-0.118470188626817,-0.0765678243298864,0.892039,0.865786,0.87976
0.34545476738130376,0.25471900000000003,0.703828,0.667,72.249,64.385,16.176,0.0966618235924908,-0.121595425922783,-0.077633186432046,0.890526,0.865486,0.879945
0.354545503862512,0.26142200000000004,0.710531,0.667,72.048,63.98,15.196,0.0988598134691866,-0.124394081082706,-0.0786420733868157,0.889711,0.864943,0.879814
0.3636362403437202,0.26812500000000006,0.717234,0.653,71.644,63.373,15.686,0.101557241954478,-0.12648893333072,-0.0797478565196033,0.889289,0.864062,0.879639
0.3727283330440066,0.274829,0.723938,0.671,71.24,62.968,15.686,0.10458875777055,-0.127744568960812,-0.0806879567796801,0.888577,0.86252,0.87948
0.3818190695252148,0.281532,0.730641,0.649,70.635,62.36,16.176,0.106940997220865,-0.128542233069138,-0.0816061547755971,0.887721,0.862022,0.879703
0.39090980600642306,0.288235,0.737344,0.671,70.433,61.753,16.176,0.109779209710004,-0.12949394684959,-0.0825465393819159,0.887986,0.861205,0.879398
0.40000054248763134,0.29493800000000003,0.744047,0.671,69.626,61.145,16.176,0.11262196385937,-0.130356723018314,-0.0835173879936462,0.887061,0.860643,0.879202
0.40909127896883957,0.30164100000000005,0.75075,0.628,69.02,60.133,16.176,0.115600010773262,-0.132939277244712,-0.0843817469972661,0.887349,0.860116,0.879305
