cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [mL/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.5739129983563795,0.44240599999999997,0.918328,0.642,70.363,7.855,40.887,0.0721671599966357,-0.0794936250609439,-0.0496154501470103,0.663283,0.82192,0.954814
0.5826084926037063,0.449109,0.925031,0.653,69.937,7.006,41.38,0.0651874026007932,-0.0711710678513256,-0.0448880889280898,0.665554,0.825249,0.961723
0.5913039868510329,0.455812,0.931734,0.642,69.723,6.794,40.887,0.0580908814789676,-0.0635863580420418,-0.0400410644010074,0.668507,0.827946,0.970179
0.5999994810983595,0.4625149999999999,0.938437,0.649,69.297,6.581,41.38,0.0526035927653715,-0.0592619471610882,-0.0353504516189086,0.671784,0.830413,0.978847
0.6086962725997883,0.46921899999999983,0.945141,0.646,69.084,6.581,40.887,0.0446074843705872,-0.05074405156429,-0.0310196453518166,0.676852,0.831472,0.985935
0.6173917668471149,0.47592199999999973,0.951844,0.635,69.084,7.006,40.887,0.0378367838307653,-0.0432874641994358,-0.0275224154590761,0.679027,0.831677,0.991793
0.6260872610944417,0.48262499999999975,0.958547,0.653,68.657,6.794,40.887,0.03377616856815,-0.0387612833036462,-0.0234298056286426,0.680377,0.830021,0.991463
0.6347827553417683,0.48932799999999976,0.96525,0.635,68.444,7.006,39.902,0.0293462321627642,-0.034378863457902,-0.0210161549136429,0.681989,0.827647,0.991009
0.6434782495890948,0.49603099999999956,0.971953,0.642,67.804,7.218,39.409,0.0264054866783827,-0.0322614649529109,-0.0183311931849781,0.684363,0.826827,0.991295
0.6521737438364213,0.5027339999999995,0.978656,0.642,67.591,7.643,39.409,0.0240229642229839,-0.0283305318329551,-0.0166247173218249,0.685312,0.82672,0.991942
0.6608692380837481,0.5094369999999995,0.985359,0.635,67.591,8.068,38.917,0.0216249065547868,-0.0252337144156387,-0.0154178889954078,0.688264,0.828653,0.992365
0.6695647323310747,0.5161399999999995,0.992062,0.653,66.952,8.068,38.424,0.0211419801044981,-0.0234844035222884,-0.0155002792348082,0.6901,0.830133,0.993231
0.6782615238325036,0.5228439999999994,0.998766,0.635,66.525,8.28,37.931,0.020712637452368,-0.0218188770491722,-0.0158676121127321,0.692111,0.831938,0.995377
0.6869570180798302,0.5295469999999993,1.005469,0.642,66.099,8.28,37.931,0.0206752502392644,-0.0202551096251115,-0.0170246794719084,0.693684,0.831852,0.996146
0.6956525123271571,0.5362499999999994,1.012172,0.642,65.672,8.492,37.439,0.0204578961936046,-0.0183741585532822,-0.0179045706931718,0.694546,0.832327,0.997349
0.7043480065744836,0.5429529999999994,1.018875,0.635,65.246,8.492,37.439,0.0207931396575653,-0.0173866425365274,-0.0183485055591379,0.695563,0.832297,0.997309
0.7130435008218104,0.5496559999999995,1.025578,0.646,64.606,8.492,36.454,0.0213049620217166,-0.0170983412109438,-0.0184484287858404,0.695806,0.831484,0.998061
0.721738995069137,0.5563589999999994,1.032281,0.635,64.18,8.492,36.454,0.0221419942856241,-0.0169054588180308,-0.0183228466635154,0.695801,0.831274,0.997856
0.7304344893164636,0.5630619999999993,1.038984,0.642,63.54,8.492,35.961,0.0224977062303501,-0.017076130566182,-0.0182564977323278,0.696297,0.831101,0.998079
0.7391299835637904,0.5697649999999994,1.045687,0.638,63.114,8.492,34.976,0.022834689461298,-0.0176685140767305,-0.0181658723531182,0.696868,0.830607,0.997742
0.7478267750652194,0.5764689999999995,1.052391,0.635,62.687,8.705,34.483,0.0233887210755963,-0.018588676326573,-0.017936131600851,0.696648,0.830786,0.998714
0.756522269312546,0.5831719999999994,1.059094,0.646,62.048,8.492,33.99,0.0233572584123073,-0.0193724612054379,-0.0175360005544312,0.696327,0.83011,0.998079
0.7652177635598728,0.5898749999999995,1.065797,0.631,61.834,8.492,33.99,0.0233581959211114,-0.0204264614421737,-0.0172588265070036,0.695819,0.830054,0.99799
0.7739132578071994,0.5965779999999994,1.0725,0.646,61.408,8.492,33.498,0.0235359410870803,-0.021670662444735,-0.0168687993727979,0.696042,0.830185,0.998296
0.782608752054526,0.6032809999999993,1.079203,0.638,61.195,8.492,33.005,0.0235722397718776,-0.0230617410244156,-0.0164254211753059,0.695344,0.830229,0.997838
0.7913042463018528,0.6099839999999994,1.085906,0.635,60.981,8.492,33.005,0.0239395188079119,-0.0237681368477368,-0.016378000484831,0.695923,0.830569,0.99831
0.7999997405491794,0.6166869999999993,1.092609,0.646,60.342,8.28,32.513,0.024180543355594,-0.0246327766098453,-0.0163324894349771,0.695454,0.83044,0.997836
0.8086952347965063,0.6233899999999994,1.099312,0.631,60.129,8.492,32.02,0.0243380424810842,-0.025158850789517,-0.016265033030182,0.695363,0.830649,0.997494
0.8173920262979353,0.6300939999999995,1.106016,0.638,59.702,8.492,32.02,0.0244392821272447,-0.0253266786280681,-0.0163412237760111,0.695066,0.83057,0.997297
0.8260875205452618,0.6367969999999994,1.112719,0.646,59.702,8.705,32.02,0.0242430163652941,-0.025230648792782,-0.0162263942837277,0.695276,0.830839,0.997823
0.8347830147925884,0.6434999999999993,1.119422,0.649,59.276,8.705,32.02,0.0239443841649947,-0.0253054410797737,-0.0159987079368915,0.695393,0.831261,0.997622
