cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],AoP/Flow,Pao/PLV,rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.5172416897408963,0.4021880000000001,0.891516,43.711,0.596,12.808,63.482,4.956433479075578,1.4523117750680608,0.0707977710694921,-0.0774576686633858,-0.0644489775680689,0.897423,0.884442,0.81736
0.525862213093988,0.4088910000000001,0.898219,43.711,0.596,15.764,62.42,3.95965490992134,1.4280158312552904,0.0705519972425098,-0.0765929965678886,-0.0639205047630117,0.898531,0.885762,0.818287
0.5344827364470797,0.41559400000000013,0.904922,42.005,0.592,16.749,61.571,3.6761000656755627,1.465801690274967,0.0708807480090374,-0.0754914540043831,-0.0627587501708541,0.898479,0.8861,0.818441
0.5431032598001714,0.42229700000000014,0.911625,39.02,0.599,17.734,61.995,3.4958272245404305,1.5888006150691951,0.0707817196626809,-0.074348896575158,-0.0616420699878303,0.899606,0.88664,0.818809
0.551723783153263,0.42900000000000016,0.918328,36.035,0.599,18.227,60.509,3.319745432599989,1.6791730262245042,0.0711934554985694,-0.0731759662454049,-0.0604081679044234,0.900013,0.887657,0.819192
0.5603443065063547,0.4357030000000002,0.925031,32.197,0.599,18.72,61.358,3.2776709401709403,1.90570550051247,0.071337952392669,-0.0715130914656399,-0.0591303493793886,0.89969,0.887454,0.81951
0.5689648298594464,0.4424060000000002,0.931734,33.263,0.603,19.212,60.085,3.1274724130751617,1.8063614226016897,0.0718393017632741,-0.070359368878383,-0.0574185077335103,0.900194,0.888258,0.820035
0.5775853532125379,0.4491090000000001,0.938437,31.984,0.599,19.212,59.448,3.094316052467208,1.858679339669835,0.0728725433239528,-0.0692241955087407,-0.0556882731645355,0.900368,0.889199,0.819906
0.586207162635054,0.455813,0.945141,29.212,0.603,19.705,60.085,3.049226084750064,2.056860194440641,0.0738841045668086,-0.0680427418800426,-0.0538473371892018,0.89921,0.889651,0.819734
0.5948276859881456,0.4625159999999999,0.951844,26.653,0.606,20.197,58.598,2.9013219785116604,2.19855175777586,0.0753464101187452,-0.0673651570947147,-0.0519524269570937,0.899084,0.890917,0.820696
0.6034482093412372,0.46921899999999994,0.958547,23.668,0.603,21.183,59.448,2.806401359580796,2.511745817137063,0.0764319754105184,-0.0667230855711277,-0.0502131387419647,0.898778,0.891975,0.820949
0.6120687326943289,0.47592199999999996,0.96525,25.8,0.603,21.183,57.961,2.736203559458056,2.246550387596899,0.0782691319437251,-0.0659744689797251,-0.0483715221261301,0.898956,0.892869,0.820819
0.6206892560474203,0.48262499999999975,0.971953,24.734,0.606,21.675,57.749,2.6643137254901963,2.3348022964340585,0.0798352799625939,-0.0656891541213429,-0.0467163633564418,0.899282,0.894325,0.821218
0.6293097794005119,0.48932799999999965,0.978656,22.389,0.606,22.168,58.386,2.6337964633706243,2.6077984724641565,0.0816859721929003,-0.065453006505876,-0.0449494249338348,0.899587,0.895291,0.820905
0.6379303027536035,0.49603099999999967,0.985359,20.683,0.61,22.168,56.9,2.5667629014796103,2.7510515882608906,0.0831859508341657,-0.0654104056551986,-0.0433725210731833,0.900484,0.89582,0.821234
0.6465508261066952,0.5027339999999997,0.992062,18.764,0.61,22.66,57.749,2.5484995586937336,3.077648688978896,0.0843774784262648,-0.0654560349365295,-0.0416930998019804,0.902693,0.895651,0.822033
0.6551726355292113,0.5094379999999996,0.998766,21.536,0.613,22.66,56.263,2.482921447484554,2.6125092867756314,0.0849588643507276,-0.0655126557944405,-0.0395344739677192,0.903486,0.894852,0.822788
0.663793158882303,0.5161409999999995,1.005469,20.896,0.606,22.168,56.051,2.5284644532659692,2.682379402756508,0.0838291844019378,-0.0651058489328067,-0.0372107693296535,0.906643,0.895908,0.824355
0.6724136822353948,0.5228439999999996,1.012172,18.764,0.61,22.168,56.688,2.557199566943342,3.02110424216585,0.0819787048120385,-0.0641049079491564,-0.0345389841349317,0.911468,0.89736,0.826726
0.6810342055884863,0.5295469999999995,1.018875,17.485,0.613,22.168,55.201,2.4901208949837605,3.1570488990563343,0.0783555516156297,-0.0629572393303039,-0.0315644388024797,0.915928,0.89905,0.83007
0.6896547289415781,0.5362499999999997,1.025578,16.632,0.617,22.66,56.051,2.4735657546337158,3.370069745069745,0.0723658031463704,-0.0612855640145367,-0.0286532756118605,0.925187,0.902591,0.835558
0.6982752522946696,0.5429529999999996,1.032281,20.256,0.613,21.675,54.564,2.517370242214533,2.6937203791469195,0.0655050168839847,-0.0593109552244488,-0.0257505701391087,0.926674,0.903176,0.839233
0.7068957756477612,0.5496559999999995,1.038984,19.83,0.606,21.675,54.352,2.5075893886966547,2.740897629853757,0.0583026648768119,-0.0562769091486435,-0.0230377831301426,0.93122,0.904322,0.844336
0.715516299000853,0.5563589999999996,1.045687,17.911,0.613,21.183,54.989,2.5959023745456262,3.0701245044944443,0.0498923479028146,-0.0533753915053386,-0.0206104491599522,0.935592,0.904808,0.847311
0.7241381084233692,0.5630629999999996,1.052391,17.058,0.613,20.69,53.503,2.5859352344127595,3.1365341775120177,0.0431546934856452,-0.0502382494372673,-0.0182557778206201,0.939902,0.903056,0.849964
0.7327586317764608,0.5697659999999996,1.059094,16.845,0.613,20.197,54.352,2.6910927365450314,3.226595428910656,0.037319784809395,-0.0464762544256507,-0.0165135246966271,0.944008,0.902149,0.853637
0.7413791551295527,0.5764689999999997,1.065797,20.683,0.617,19.705,53.078,2.69363105810708,2.5662621476574965,0.032053668660787,-0.0429159694113596,-0.0150413617887593,0.946686,0.902029,0.85559
0.7499996784826441,0.5831719999999996,1.0725,20.256,0.613,20.197,52.866,2.617517453087092,2.6098933649289098,0.0276982965267693,-0.0399482061691518,-0.0142362461991618,0.949657,0.903135,0.857125
0.7586202018357356,0.5898749999999995,1.079203,18.551,0.621,21.183,53.29,2.515696549119577,2.872621422025767,0.0242597392279924,-0.0371905686123079,-0.0140642159545221,0.952656,0.903981,0.857815
0.7672407251888275,0.5965779999999996,1.085906,17.911,0.621,22.168,52.017,2.346490436665464,2.9041929540505835,0.0217621433918433,-0.0350490280527621,-0.0140916657706549,0.954684,0.905457,0.859272
0.7758612485419191,0.6032809999999995,1.092609,17.911,0.621,22.66,52.866,2.333009708737864,2.9515939925185637,0.0195083425837334,-0.0332360570456024,-0.0144670233630427,0.957354,0.906841,0.860133
0.7844817718950109,0.6099839999999996,1.099312,21.962,0.624,23.646,51.38,2.172883362936649,2.339495492213824,0.0179882768370519,-0.031905464069306,-0.015038923350365,0.959042,0.907046,0.860175
0.7931035813175272,0.6166879999999997,1.106016,21.109,0.635,24.138,51.38,2.1285939183030904,2.4340328769719077,0.0170515341019492,-0.0310503304631497,-0.015334337938043,0.95983,0.907198,0.860508
0.8017241046706187,0.6233909999999996,1.112719,19.617,0.653,24.631,51.804,2.103203280418984,2.6407707600550543,0.0164786936225128,-0.0307246392433006,-0.015351626114425,0.960849,0.906976,0.861204
0.8103446280237102,0.6300939999999995,1.119422,19.19,0.681,25.123,50.53,2.011304382438403,2.6331422615945805,0.0161584789114642,-0.0306458894785964,-0.0149953750755001,0.962266,0.907082,0.861343
0.818965151376802,0.6367969999999996,1.126125,19.19,0.685,25.123,51.167,2.036659634597779,2.666336633663366,0.0161075018687464,-0.0307094135278243,-0.0144399338740563,0.96225,0.907154,0.861794
0.8275856747298936,0.6434999999999995,1.132828,22.389,0.696,24.631,49.893,2.0256181235029027,2.228460404663004,0.0160920444294706,-0.0307530363536276,-0.0138607867700777,0.962608,0.906842,0.862601
0.8362061980829854,0.6502029999999996,1.139531,20.896,0.685,23.646,49.893,2.109997462572951,2.3876818529862174,0.0154387873231001,-0.0307835385665906,-0.0136464983286119,0.963463,0.907192,0.862284
0.844826721436077,0.6569059999999995,1.146234,19.617,0.667,23.153,50.318,2.173282080076016,2.565020135596676,0.0145285175825069,-0.0307949723676235,-0.0135641130942761,0.964185,0.90653,0.862136
0.8534485308585933,0.6636099999999996,1.152938,19.404,0.628,22.66,49.044,2.164342453662842,2.52752009894867,0.0136467294441409,-0.0307955242033168,-0.013718309189557,0.964236,0.907795,0.862636
0.8620690542116848,0.6703129999999995,1.159641,19.617,0.613,21.675,49.893,2.3018685121107265,2.5433552530968035,0.0127140127498789,-0.0306217942488835,-0.0140345538226534,0.962833,0.907477,0.863891
0.8706895775647766,0.6770159999999996,1.166344,22.602,0.613,21.675,48.62,2.243137254901961,2.151137067516149,0.011885304248556,-0.030217987560133,-0.0141639797197688,0.963777,0.90785,0.864274
0.8793101009178681,0.6837189999999995,1.173047,20.896,0.61,21.183,48.832,2.3052447717509326,2.336906584992343,0.0113759971934758,-0.029463232196279,-0.0139260015580017,0.963732,0.907594,0.864824
0.8879306242709599,0.6904219999999996,1.17975,19.83,0.621,21.183,49.257,2.325308030024076,2.4839636913767023,0.0102855262844702,-0.0282271409695489,-0.0133781941878087,0.965729,0.90767,0.865616
0.8965511476240515,0.6971249999999996,1.186453,20.256,0.617,21.183,47.983,2.26516546287117,2.368828988941548,0.00899225237067891,-0.0263214635371197,-0.0124403497212864,0.966435,0.907065,0.865922
0.9051716709771434,0.7038279999999997,1.193156,21.109,0.621,21.183,48.832,2.3052447717509326,2.31332606944905,0.00733889862267319,-0.0240879807587112,-0.0111989134142035,0.966001,0.906803,0.865125
0.9137921943302348,0.7105309999999996,1.199859,23.881,0.621,20.69,47.558,2.298598356694055,1.991457644152255,0.00509228423191125,-0.0212848297029857,-0.0097191148359263,0.968639,0.908309,0.866727
0.9224140037527512,0.7172349999999996,1.206563,21.749,0.621,19.705,47.983,2.435067241816798,2.2062163777644948,0.00299104771768899,-0.0181411822741012,-0.00784939510856631,0.969102,0.907659,0.865496
0.9310345271058427,0.7239379999999995,1.213266,21.109,0.628,18.72,48.195,2.574519230769231,2.2831493675683356,0.00176622756069121,-0.0147757075659251,-0.00585066880555432,0.970021,0.908286,0.865354
0.9396550504589345,0.7306409999999997,1.219969,21.962,0.624,18.227,46.921,2.5742579689471663,2.136462981513523,0.000538791050720787,-0.0115059313540545,-0.0040111584908462,0.97265,0.909267,0.864935
0.948275573812026,0.7373439999999996,1.226672,23.028,0.624,17.734,47.983,2.7057065523852484,2.083680736494702,-1.65015649822339e-05,-0.00830181728806361,-0.00205104441548454,0.973848,0.909559,0.863862
0.9568960971651178,0.7440469999999997,1.233375,25.374,0.628,17.242,46.496,2.6966709198468855,1.8324268936706867,-0.000158553464182747,-0.0055836763539597,-0.000297879748926054,0.975512,0.910302,0.864205
0.9655166205182094,0.7507499999999996,1.240078,22.602,0.599,16.749,47.346,2.826795629589826,2.0947703743031587,-0.00044547215916165,-0.00335680172410468,0.00118615289532182,0.977362,0.911185,0.863559
0.9741371438713009,0.7574529999999995,1.246781,22.175,0.596,16.256,47.133,2.899421751968504,2.125501691093574,-0.000672260924313861,-0.00152411720619392,0.0022243264139911,0.977562,0.911439,0.862975
0.9827576672243924,0.7641559999999994,1.253484,23.242,0.892,15.764,46.072,2.922608475006344,1.9822734704414422,-0.000321280056322432,-0.000234605255379242,0.00279668343012033,0.977594,0.911949,0.863112
0.9913794766469085,0.7708599999999992,1.260188,24.521,1.217,15.271,46.921,3.072555824765896,1.913502711961176,0.000153606418405663,0.000439201937822258,0.00261555023957593,0.977504,0.911906,0.862747
1.0,0.7775629999999991,1.266891,26.653,1.392,14.779,45.435,3.0742946072129373,1.704686151652722,0.000469553773068057,0.000343056164694059,0.00106360937180546,0.980217,0.912929,0.861722
