cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml],Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274
0.5120002407005892,0.27227200000000007,0.508383,39.019,0.738,8.375,50.53,0.0227279008550748,-0.102308062435487,0.00607604076808583,1.089054,1.034332,0.823025,,,,,,,,,,,,,,,,,,,,,,,,,0.506256,6.054,13.392,12.942,13.528,13.587,16.39,15.382,25.069,26.292,26.761,25.074,35.674,33.473,34.731,31.889,55.485,44.731,41.341,48.216,41.278,38.151,15.036,9.82,14.459,12.112,18.178,13.84,23.796,22.891,26.609,22.496,33.542,30.337,33.235,29.33,49.877,43.36,37.486,46.739,44.793,41.113,10.564,20.456,20.941,14.403,16.519,30.878,31.7,26.7,26.25,40.711,38.815,35.552,32.996,58.062,36.171,50.487,51.396,39.186,44.67,19.955,17.601,18.241,14.127,28.046,25.894,27.085,22.412,36.805,33.337,33.654,29.28,48.785,36.902,42.926,48.961,45.891,47.371,5.497,11.308,9.809,12.583,17.332,15.485,16.07,23.651,23.211,22.954,21.637,51.37,39.806,34.949,35.269,33.063,27.811,14.071,8.228,11.764,13.396,16.813,13.623,22.098,20.168,22.514,19.612,46.372,39.39,31.104,34.97,37.845,32.087,9.415,19.67,23.687,13.369,17.172,29.395,29.449,23.385,22.875,55.149,31.66,44.305,38.501,27.866,32.58,15.153,15.788,13.402,10.36,24.27,22.492,20.364,17.27,46.156,31.696,36.53,35.549,35.699,35.988,9.37,13.023,11.637,11.093,11.934,14.115,13.258,43.972,38.834,27.106,23.486,35.743,27.537,18.104,9.993,12.194,7.558,16.52,11.647,35.108,38.232,22.081,26.059,43.847,36.677,10.785,18.951,20.893,10.469,12.542,49.141,27.985,39.13,25.592,27.091,30.004,16.328,14.569,11.814,7.049,39.188,28.798,31.963,26.848,37.735,37.072,6.763,12.61,12.578,38.884,40.513,23.846,14.43,41.486,32.519,15.517,12.104,33.397,40.479,19.679,20.131,45.781,37.116,6.929,42.776,28.766,35.126,16.712,33.991,34.124,37.099,28.566,31.379,20.825,38.933,37.993,52.355,32.301,45.495,76.008,70.454,58.787,42.219,41.661,56.397,34.762,62.28,46.719,41.861,35.707,26.792,40.725,0.742,8.867,52.229,-642.207,0.052
0.5160000075218935,0.27439900000000006,0.51051,37.313,0.728,7.882,49.044,0.0242093348433594,-0.10221817026983,0.00403902112712728,1.091342,1.033704,0.820982,,,,,,,,,,,,,,,,,,,,,,,,,0.508383,6.07,13.384,12.949,13.532,13.588,16.377,15.386,25.069,26.309,26.744,25.073,35.681,33.481,34.728,31.887,55.502,44.712,41.349,48.231,41.274,38.157,15.026,9.815,14.471,12.12,18.172,13.84,23.8,22.903,26.598,22.492,33.551,30.343,33.236,29.328,49.882,43.344,37.486,46.758,44.807,41.134,10.557,20.451,20.918,14.393,16.502,30.867,31.698,26.679,26.234,40.706,38.805,35.542,32.98,58.051,36.148,50.472,51.404,39.202,44.688,19.974,17.612,18.251,14.138,28.064,25.92,27.096,22.428,36.831,33.359,33.681,29.3,48.798,36.912,42.93,49.002,45.926,47.406,5.486,11.299,9.823,12.576,17.34,15.464,16.065,23.648,23.208,22.94,21.625,51.371,39.776,34.949,35.276,33.066,27.827,14.042,8.222,11.763,13.414,16.784,13.613,22.104,20.176,22.501,19.601,46.384,39.354,31.119,34.981,37.839,32.101,9.411,19.662,23.687,13.356,17.164,29.394,29.441,23.379,22.863,55.138,31.633,44.295,38.516,27.894,32.61,15.163,15.8,13.398,10.356,24.283,22.497,20.369,17.267,46.148,31.668,36.529,35.574,35.73,36.028,9.377,13.014,11.64,11.097,11.934,14.105,13.252,43.972,38.808,27.108,23.499,35.755,27.558,18.103,9.996,12.195,7.553,16.518,11.643,35.099,38.216,22.072,26.068,43.871,36.703,10.785,18.956,20.889,10.473,12.537,49.135,27.961,39.123,25.619,27.119,30.033,16.34,14.571,11.826,7.051,39.181,28.78,31.958,26.876,37.765,37.104,6.763,12.606,12.584,38.885,40.498,23.845,14.438,41.502,32.536,15.511,12.103,33.398,40.461,19.68,20.138,45.796,37.134,6.933,42.778,28.754,35.121,16.728,34.008,34.137,37.099,28.548,31.376,20.846,38.952,38.012,52.352,32.298,45.498,76.027,70.471,58.769,42.22,41.664,56.396,34.764,62.292,46.732,41.889,35.727,26.799,39.019,0.738,8.375,50.53,-668.562,0.053
0.5199997743431977,0.27652600000000005,0.512637,36.034,0.731,7.882,47.983,0.0251566227778148,-0.102694117590254,0.00191887692158701,1.0909,1.032688,0.820809,,,,,,,,,,,,,,,,,,,,,,,,,0.51051,6.071,13.394,12.957,13.531,13.58,16.364,15.396,25.061,26.307,26.733,25.063,35.675,33.48,34.716,31.872,55.518,44.677,41.349,48.272,41.256,38.166,15.016,9.805,14.512,12.16,18.184,13.872,23.846,22.948,26.623,22.519,33.591,30.384,33.269,29.349,49.917,43.327,37.519,46.843,44.828,41.192,10.551,20.454,20.9,14.385,16.493,30.86,31.705,26.668,26.227,40.698,38.801,35.535,32.957,58.069,36.1,50.472,51.458,39.202,44.716,19.993,17.619,18.26,14.142,28.092,25.961,27.109,22.45,36.852,33.381,33.708,29.306,48.839,36.896,42.949,49.079,45.951,47.455,5.477,11.29,9.855,12.558,17.322,15.453,16.049,23.64,23.207,22.918,21.611,51.373,39.739,34.947,35.315,33.066,27.865,14.011,8.222,11.767,13.412,16.758,13.588,22.106,20.185,22.481,19.582,46.395,39.303,31.138,35.024,37.833,32.145,9.426,19.646,23.682,13.357,17.16,29.386,29.439,23.373,22.851,55.148,31.602,44.287,38.578,27.915,32.652,15.184,15.808,13.402,10.343,24.288,22.5,20.371,17.246,46.139,31.618,36.531,35.639,35.776,36.113,9.376,12.994,11.64,11.108,11.966,14.087,13.268,43.998,38.786,27.129,23.538,35.749,27.593,18.085,9.998,12.172,7.54,16.511,11.648,35.124,38.218,22.059,26.084,43.883,36.729,10.773,18.943,20.88,10.458,12.524,49.129,27.932,39.11,25.684,27.174,30.108,16.329,14.562,11.836,7.039,39.191,28.773,31.944,26.93,37.805,37.16,6.771,12.586,12.594,38.876,40.478,23.848,14.457,41.53,32.604,15.508,12.107,33.381,40.445,19.676,20.159,45.833,37.207,6.963,42.797,28.761,35.11,16.786,34.044,34.185,37.1,28.525,31.375,20.923,39.003,38.093,52.389,32.265,45.482,76.08,70.525,58.753,42.286,41.705,56.434,34.739,62.307,46.776,41.996,35.826,26.796,37.313,0.728,7.882,49.044,-701.424,0.053
0.523999541164502,0.27865300000000004,0.514764,34.968,0.738,7.389,46.921,0.0262684816982122,-0.10303423840945,4.74800704999655e-05,1.090577,1.031067,0.822393,,,,,,,,,,,,,,,,,,,,,,,,,0.512637,6.057,13.404,12.959,13.533,13.573,16.349,15.399,25.051,26.315,26.719,25.05,35.675,33.477,34.701,31.862,55.527,44.637,41.37,48.308,41.273,38.168,14.987,9.794,14.534,12.18,18.172,13.891,23.865,22.99,26.631,22.53,33.625,30.416,33.28,29.367,49.952,43.293,37.573,46.903,44.856,41.218,10.52,20.464,20.88,14.385,16.485,30.849,31.701,26.662,26.198,40.69,38.785,35.51,32.932,58.062,36.045,50.477,51.501,39.265,44.75,20.013,17.621,18.264,14.169,28.106,25.995,27.131,22.462,36.88,33.403,33.72,29.324,48.875,36.881,42.982,49.14,46.008,47.488,5.477,11.284,9.856,12.547,17.323,15.433,16.038,23.634,23.197,22.902,21.598,51.371,39.695,34.958,35.352,33.081,27.882,13.983,8.202,11.765,13.423,16.736,13.569,22.114,20.187,22.465,19.568,46.395,39.242,31.168,35.06,37.848,32.177,9.412,19.635,23.677,13.351,17.141,29.38,29.424,23.357,22.835,55.151,31.562,44.289,38.635,27.97,32.682,15.174,15.814,13.394,10.326,24.287,22.493,20.353,17.233,46.151,31.574,36.543,35.678,35.812,36.139,9.367,12.981,11.64,11.113,11.958,14.086,13.262,43.989,38.744,27.134,23.578,35.767,27.634,18.08,10.006,12.167,7.529,16.502,11.644,35.119,38.183,22.062,26.084,43.905,36.758,10.777,18.935,20.867,10.451,12.522,49.145,27.909,39.108,25.747,27.207,30.131,16.343,14.566,11.836,7.045,39.208,28.732,31.955,26.98,37.842,37.199,6.77,12.59,12.598,38.87,40.441,23.851,14.456,41.537,32.64,15.501,12.103,33.377,40.402,19.685,20.145,45.841,37.236,6.957,42.808,28.716,35.113,16.855,34.069,34.229,37.116,28.485,31.378,20.961,39.032,38.13,52.416,32.212,45.431,76.127,70.547,58.72,42.311,41.748,56.436,34.688,62.317,46.804,42.085,35.922,26.767,36.034,0.731,7.882,47.983,-724.841,0.053
0.5279993079858062,0.28078000000000003,0.516891,33.689,0.746,7.389,46.284,0.0273651806124652,-0.103878492100155,-0.0020997639241118,1.090624,1.031942,0.822411,,,,,,,,,,,,,,,,,,,,,,,,,0.514764,6.076,13.369,12.963,13.529,13.573,16.314,15.392,25.051,26.334,26.691,25.035,35.685,33.482,34.686,31.853,55.574,44.583,41.385,48.345,41.249,38.179,14.962,9.791,14.552,12.193,18.169,13.897,23.888,23.024,26.633,22.535,33.66,30.434,33.292,29.38,49.996,43.263,37.586,46.956,44.877,41.261,10.502,20.46,20.853,14.385,16.486,30.845,31.701,26.646,26.18,40.687,38.771,35.497,32.917,58.1,36.015,50.451,51.54,39.304,44.777,20.029,17.621,18.274,14.182,28.131,26.031,27.135,22.471,36.916,33.422,33.735,29.34,48.939,36.86,42.988,49.194,46.051,47.535,5.476,11.274,9.859,12.538,17.315,15.419,16.023,23.624,23.184,22.888,21.583,51.375,39.655,34.932,35.389,33.089,27.92,13.958,8.172,11.774,13.428,16.716,13.546,22.127,20.186,22.454,19.554,46.402,39.185,31.161,35.099,37.857,32.23,9.431,19.629,23.672,13.34,17.132,29.368,29.413,23.345,22.822,55.176,31.536,44.257,38.684,28.004,32.712,15.175,15.805,13.391,10.306,24.286,22.475,20.347,17.218,46.158,31.543,36.503,35.715,35.864,36.194,9.36,12.984,11.651,11.111,11.957,14.089,13.269,43.989,38.717,27.104,23.614,35.772,27.675,18.067,10.007,12.176,7.511,16.493,11.642,35.126,38.152,22.031,26.08,43.914,36.792,10.773,18.924,20.861,10.446,12.508,49.155,27.872,39.073,25.81,27.25,30.19,16.362,14.568,11.847,7.05,39.229,28.7,31.925,27.022,37.88,37.252,6.809,12.582,12.613,38.886,40.409,23.845,14.442,41.515,32.66,15.504,12.11,33.361,40.369,19.65,20.144,45.852,37.282,6.956,42.821,28.682,35.082,16.904,34.092,34.278,37.138,28.446,31.353,20.989,39.056,38.179,52.458,32.142,45.357,76.175,70.575,58.657,42.321,41.808,56.454,34.623,62.286,46.819,42.17,36.032,26.725,34.968,0.738,7.389,46.921,-733.918,0.054
0.5319990748071104,0.282907,0.519018,32.196,0.753,6.897,45.859,0.0285180567255317,-0.104578583153735,-0.00416423197959176,1.092053,1.032817,0.822936,,,,,,,,,,,,,,,,,,,,,,,,,0.516891,6.086,13.371,12.969,13.528,13.564,16.307,15.389,25.047,26.343,26.672,25.021,35.679,33.475,34.67,31.847,55.595,44.556,41.392,48.369,41.269,38.192,14.948,9.78,14.57,12.195,18.166,13.889,23.898,23.044,26.623,22.523,33.67,30.438,33.29,29.384,50.015,43.235,37.601,46.994,44.914,41.297,10.487,20.456,20.831,14.376,16.468,30.841,31.697,26.626,26.153,40.677,38.756,35.474,32.902,58.102,35.983,50.447,51.566,39.344,44.808,20.043,17.615,18.273,14.172,28.146,26.052,27.134,22.465,36.932,33.431,33.742,29.355,48.967,36.852,43.0,49.242,46.098,47.573,5.489,11.268,9.882,12.539,17.325,15.399,16.021,23.618,23.18,22.869,21.574,51.394,39.617,34.947,35.414,33.108,27.945,13.942,8.164,11.782,13.438,16.696,13.529,22.131,20.185,22.442,19.544,46.413,39.14,31.179,35.132,37.889,32.274,9.439,19.633,23.667,13.328,17.119,29.361,29.402,23.324,22.808,55.178,31.493,44.26,38.716,28.054,32.758,15.198,15.81,13.397,10.294,24.298,22.475,20.35,17.219,46.155,31.51,36.508,35.764,35.931,36.257,9.355,12.985,11.67,11.105,11.949,14.089,13.266,43.998,38.692,27.107,23.642,35.809,27.708,18.05,10.003,12.171,7.497,16.484,11.631,35.135,38.119,22.041,26.093,43.945,36.824,10.775,18.918,20.851,10.431,12.494,49.156,27.837,39.073,25.853,27.302,30.234,16.384,14.575,11.867,7.066,39.233,28.67,31.933,27.078,37.935,37.305,6.82,12.59,12.615,38.906,40.384,23.861,14.46,41.535,32.677,15.513,12.109,33.373,40.342,19.659,20.166,45.881,37.309,6.956,42.844,28.648,35.1,16.951,34.112,34.302,37.156,28.42,31.361,21.02,39.088,38.206,52.464,32.143,45.367,76.224,70.614,58.639,42.33,41.82,56.455,34.634,62.324,46.85,42.221,36.072,26.74,33.689,0.746,7.389,46.284,-728.044,0.054
0.5360007221017675,0.28503500000000004,0.521146,30.277,0.742,6.404,46.496,0.0304431670846412,-0.104756489131191,-0.00617608600368545,1.092313,1.033438,0.823272,,,,,,,,,,,,,,,,,,,,,,,,,0.519018,6.091,13.366,12.977,13.535,13.555,16.289,15.424,25.043,26.345,26.662,25.022,35.674,33.47,34.666,31.842,55.616,44.514,41.401,48.408,41.297,38.214,14.936,9.776,14.595,12.208,18.157,13.934,23.914,23.063,26.63,22.537,33.686,30.448,33.307,29.397,50.041,43.204,37.621,47.051,44.963,41.341,10.485,20.453,20.815,14.363,16.457,30.839,31.689,26.62,26.144,40.675,38.746,35.478,32.898,58.115,35.947,50.448,51.611,39.392,44.842,20.061,17.623,18.27,14.188,28.164,26.068,27.147,22.476,36.954,33.439,33.77,29.374,48.993,36.834,43.016,49.305,46.16,47.623,5.485,11.252,9.923,12.529,17.317,15.378,16.019,23.604,23.172,22.848,21.555,51.404,39.559,34.96,35.444,33.133,27.978,13.917,8.208,11.787,13.446,16.685,13.538,22.135,20.19,22.44,19.542,46.435,39.092,31.201,35.177,37.919,32.309,9.418,19.633,23.649,13.326,17.109,29.356,29.391,23.323,22.796,55.178,31.446,44.258,38.767,28.121,32.812,15.228,15.821,13.378,10.277,24.311,22.48,20.34,17.2,46.161,31.416,36.545,35.809,35.975,36.331,9.35,12.989,11.695,11.1,11.952,14.085,13.266,44.01,38.66,27.112,23.683,35.847,27.744,18.034,10.003,12.171,7.487,16.472,11.617,35.151,38.074,22.06,26.118,43.974,36.856,10.778,18.919,20.848,10.43,12.484,49.165,27.793,39.08,25.907,27.352,30.283,16.407,14.58,11.884,7.068,39.241,28.62,31.951,27.134,37.988,37.365,6.84,12.586,12.623,38.929,40.363,23.87,14.489,41.558,32.697,15.511,12.103,33.374,40.305,19.668,20.2,45.92,37.353,6.964,42.868,28.632,35.104,16.988,34.14,34.324,37.176,28.391,31.369,21.06,39.124,38.24,52.474,32.141,45.375,76.28,70.657,58.618,42.348,41.834,56.458,34.643,62.363,46.881,42.285,36.129,26.758,32.196,0.753,6.897,45.859,-709.624,0.054
0.5400004889230717,0.28716200000000003,0.523273,28.145,0.738,6.404,50.106,0.0321445325820198,-0.10483968403043,-0.0082146914792589,1.091106,1.03438,0.823703,,,,,,,,,,,,,,,,,,,,,,,,,0.521146,6.128,13.366,13.012,13.515,13.541,16.264,15.405,25.034,26.339,26.629,25.015,35.661,33.472,34.641,31.827,55.681,44.482,41.423,48.436,41.28,38.202,14.915,9.767,14.62,12.221,18.16,13.913,23.945,23.079,26.631,22.548,33.709,30.47,33.316,29.404,50.091,43.177,37.655,47.114,44.998,41.394,10.47,20.445,20.791,14.353,16.446,30.831,31.665,26.594,26.118,40.663,38.723,35.454,32.871,58.145,35.909,50.446,51.645,39.418,44.87,20.072,17.619,18.269,14.168,28.183,26.075,27.141,22.477,36.971,33.441,33.775,29.375,49.046,36.811,43.038,49.357,46.194,47.667,5.492,11.246,9.931,12.529,17.301,15.36,16.014,23.592,23.174,22.826,21.539,51.438,39.521,34.969,35.483,33.15,28.014,13.903,8.177,11.803,13.438,16.671,13.533,22.14,20.198,22.43,19.531,46.468,39.051,31.216,35.225,37.946,32.36,9.452,19.627,23.622,13.309,17.089,29.345,29.375,23.301,22.772,55.204,31.406,44.255,38.81,28.16,32.856,15.238,15.786,13.403,10.268,24.316,22.458,20.352,17.194,46.165,31.408,36.52,35.869,36.055,36.402,9.342,12.981,11.708,11.088,11.964,14.067,13.26,44.044,38.629,27.119,23.717,35.86,27.78,18.007,10.0,12.174,7.487,16.457,11.604,35.197,38.036,22.077,26.143,43.979,36.884,10.766,18.92,20.835,10.42,12.471,49.192,27.761,39.074,25.967,27.389,30.333,16.431,14.574,11.889,7.066,39.282,28.582,31.963,27.186,38.014,37.415,6.865,12.592,12.644,38.971,40.351,23.865,14.516,41.564,32.714,15.497,12.082,33.379,40.253,19.684,20.22,45.941,37.413,6.971,42.911,28.613,35.1,17.038,34.148,34.349,37.215,28.362,31.37,21.104,39.141,38.278,52.505,32.142,45.378,76.339,70.72,58.593,42.364,41.84,56.468,34.629,62.38,46.912,42.347,36.202,26.768,30.277,0.742,6.404,46.496,-694.162,0.054
0.5440002557443759,0.289289,0.5254,26.439,0.731,5.912,49.893,0.0337169832812865,-0.104790560404073,-0.0106304037311692,1.092526,1.034635,0.823879,,,,,,,,,,,,,,,,,,,,,,,,,0.523273,6.121,13.364,13.023,13.514,13.519,16.246,15.399,25.024,26.331,26.609,25.004,35.649,33.455,34.623,31.806,55.699,44.444,41.421,48.469,41.304,38.231,14.898,9.77,14.643,12.223,18.149,13.919,23.966,23.1,26.632,22.557,33.725,30.479,33.323,29.407,50.127,43.147,37.678,47.169,45.034,41.443,10.464,20.439,20.754,14.332,16.42,30.815,31.648,26.573,26.092,40.648,38.694,35.435,32.843,58.163,35.871,50.435,51.675,39.447,44.899,20.097,17.613,18.267,14.168,28.205,26.094,27.15,22.481,36.989,33.443,33.79,29.38,49.082,36.788,43.055,49.414,46.243,47.724,5.5,11.237,9.954,12.517,17.293,15.34,16.018,23.584,23.165,22.805,21.523,51.458,39.481,34.964,35.519,33.17,28.048,13.873,8.169,11.82,13.443,16.654,13.529,22.151,20.202,22.419,19.516,46.486,38.994,31.231,35.276,37.972,32.418,9.444,19.614,23.602,13.303,17.077,29.34,29.354,23.29,22.753,55.214,31.371,44.237,38.858,28.212,32.905,15.257,15.788,13.408,10.265,24.33,22.453,20.357,17.186,46.182,31.361,36.522,35.925,36.104,36.468,9.345,12.963,11.733,11.091,11.976,14.05,13.259,44.073,38.59,27.119,23.755,35.866,27.807,17.985,10.0,12.165,7.471,16.436,11.585,35.221,37.99,22.077,26.159,43.989,36.914,10.77,18.918,20.818,10.414,12.463,49.211,27.732,39.052,26.019,27.42,30.369,16.452,14.569,11.902,7.061,39.299,28.532,31.961,27.239,38.052,37.474,6.877,12.587,12.653,38.983,40.321,23.84,14.545,41.579,32.743,15.481,12.064,33.379,40.195,19.679,20.244,45.957,37.46,6.983,42.939,28.592,35.075,17.078,34.157,34.367,37.239,28.324,31.353,21.148,39.162,38.315,52.516,32.129,45.367,76.384,70.765,58.543,42.366,41.848,56.472,34.599,62.382,46.929,42.405,36.27,26.778,28.145,0.738,6.404,50.106,-682.841,0.055
0.5480000225656801,0.291416,0.527527,25.16,0.717,5.912,48.832,0.0352810937931203,-0.104984973049911,-0.0124037638417987,1.091313,1.034183,0.822876,,,,,,,,,,,,,,,,,,,,,,,,,0.5254,6.126,13.355,13.049,13.517,13.505,16.23,15.404,25.016,26.323,26.591,24.994,35.646,33.451,34.607,31.793,55.754,44.389,41.462,48.509,41.32,38.264,14.875,9.776,14.663,12.228,18.141,13.918,23.981,23.115,26.629,22.557,33.745,30.49,33.326,29.41,50.189,43.093,37.741,47.224,45.066,41.501,10.464,20.427,20.711,14.317,16.398,30.796,31.622,26.547,26.055,40.634,38.665,35.411,32.815,58.213,35.82,50.454,51.704,39.475,44.928,20.122,17.609,18.278,14.157,28.225,26.108,27.154,22.47,37.011,33.444,33.798,29.383,49.145,36.739,43.11,49.465,46.294,47.793,5.495,11.222,9.986,12.5,17.262,15.317,16.014,23.57,23.153,22.778,21.498,51.486,39.413,34.971,35.557,33.188,28.095,13.833,8.157,11.831,13.437,16.628,13.52,22.164,20.21,22.402,19.5,46.526,38.908,31.274,35.325,37.985,32.481,9.465,19.598,23.567,13.291,17.06,29.33,29.332,23.274,22.731,55.251,31.323,44.233,38.904,28.253,32.946,15.281,15.769,13.422,10.245,24.346,22.441,20.361,17.172,46.199,31.29,36.533,35.982,36.173,36.561,9.324,12.953,11.771,11.095,11.99,14.04,13.26,44.106,38.533,27.111,23.802,35.871,27.844,17.945,10.002,12.156,7.462,16.405,11.568,35.276,37.916,22.096,26.165,43.975,36.933,10.772,18.915,20.799,10.407,12.445,49.239,27.677,39.028,26.076,27.454,30.417,16.493,14.575,11.92,7.069,39.336,28.449,31.977,27.301,38.087,37.549,6.897,12.584,12.667,39.002,40.271,23.797,14.566,41.58,32.771,15.462,12.048,33.377,40.11,19.667,20.258,45.967,37.518,6.981,42.97,28.544,35.037,17.12,34.165,34.394,37.281,28.26,31.339,21.18,39.171,38.352,52.533,32.118,45.325,76.437,70.819,58.475,42.343,41.855,56.461,34.521,62.367,46.938,42.469,36.36,26.768,26.439,0.731,5.912,49.893,-677.027,0.055
