cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.743119730647104,0.542953,0.851297,0.703,49.041,6.47,4.902,0.0368901840224581,-0.0401818378221337,-0.0156145319261306,0.804113,0.862985,0.878491
0.7522938793386621,0.549656,0.858,0.721,48.637,6.673,4.902,0.0325606141396888,-0.0349422602384042,-0.0151618445706292,0.806753,0.863367,0.878017
0.7614680280302202,0.556359,0.864703,0.685,48.233,6.875,4.902,0.0282701031373487,-0.0308351804903814,-0.0143654432053803,0.807055,0.864577,0.878691
0.7706421767217783,0.5630620000000001,0.871406,0.71,47.83,7.078,4.902,0.0260046390932592,-0.0283560586941384,-0.0139691911917563,0.807604,0.864494,0.879276
0.7798163254133365,0.5697650000000001,0.878109,0.699,47.628,7.078,4.412,0.0230487839010422,-0.0264596754610098,-0.0137041929541814,0.807563,0.864645,0.879061
0.7889904741048945,0.5764680000000001,0.884812,0.706,47.224,7.28,4.902,0.020563050525348,-0.0250246630447989,-0.0133244821631311,0.807482,0.862695,0.878476
0.7981659914595424,0.583172,0.891516,0.785,47.022,7.28,4.412,0.0189987676247558,-0.0244640556188625,-0.0134598014325652,0.806887,0.862063,0.878823
0.8073401401511006,0.589875,0.898219,0.792,46.619,7.28,4.412,0.0176598689006092,-0.0243436314630159,-0.0134492972316669,0.806502,0.861468,0.879045
0.8165142888426586,0.596578,0.904922,0.774,46.417,7.28,4.412,0.0164176833847342,-0.0243818453332208,-0.0131286904121826,0.804738,0.860918,0.879358
0.8256884375342167,0.6032810000000001,0.911625,0.721,46.215,7.483,4.412,0.0159333152951897,-0.0247223203612535,-0.0130695376456923,0.805018,0.861326,0.880018
0.8348625862257748,0.6099840000000001,0.918328,0.674,45.812,7.483,4.412,0.0152832762091213,-0.0250523877448926,-0.0131132905580063,0.804208,0.861157,0.880545
0.8440367349173329,0.6166870000000001,0.925031,0.667,45.61,7.483,4.412,0.0147560092755564,-0.0250669657994589,-0.0127046182050518,0.804298,0.860765,0.880918
0.8532108836088909,0.62339,0.931734,0.617,45.408,7.685,4.412,0.0144009132951432,-0.0252508113485467,-0.0124342181590262,0.804902,0.860457,0.880179
0.8623850323004489,0.630093,0.938437,0.653,45.408,7.685,4.412,0.0134742173619382,-0.0248092496146738,-0.0117326855460627,0.803699,0.860491,0.879243
0.871560549655097,0.6367970000000001,0.945141,0.646,45.206,7.888,4.412,0.0125548842213655,-0.0238080785970236,-0.0107010688837126,0.802985,0.859047,0.878359
0.8807346983466552,0.6435000000000001,0.951844,0.642,45.004,8.09,3.921,0.0108789965687935,-0.0221288652545788,-0.00915928560784471,0.803248,0.858606,0.878149
0.8899088470382133,0.6502030000000001,0.958547,0.663,45.004,8.495,3.921,0.00897047914469931,-0.0200765324794121,-0.00790743276482347,0.804832,0.85855,0.876055
0.8990829957297714,0.6569060000000001,0.96525,0.628,44.802,8.9,3.921,0.00769278941322434,-0.0177407815649974,-0.00628136478700241,0.803998,0.857607,0.875074
0.9082571444213293,0.663609,0.971953,0.656,44.601,9.305,3.431,0.00645951860379306,-0.0152552158438262,-0.00491820839327884,0.806218,0.856389,0.873423
0.9174312931128874,0.670312,0.978656,0.649,44.399,9.71,3.921,0.00525246928606917,-0.0124063666038407,-0.00378433113620354,0.807459,0.856275,0.872292
0.9266054418044455,0.677015,0.985359,0.649,44.197,10.115,3.921,0.00406962176948017,-0.00940642378176479,-0.00251283500207901,0.807975,0.855785,0.870863
0.9357795904960037,0.683718,0.992062,0.649,43.995,10.318,3.431,0.00259504552912731,-0.00694697634409276,-0.00155545539756879,0.808951,0.856427,0.870816
0.9449551078506516,0.6904220000000001,0.998766,0.631,43.793,10.723,3.431,0.0015823777827269,-0.00471154986742327,-0.00100122597574204,0.811136,0.856093,0.870408
0.9541292565422096,0.697125,1.005469,0.66,43.592,10.723,3.431,0.000586875339063605,-0.00202846394617891,-0.000820315042219875,0.811983,0.856322,0.869629
0.9633034052337679,0.7038280000000001,1.012172,0.563,43.39,10.925,3.431,9.14195382056208e-06,-0.000202294825776538,-0.000563987582611518,0.812755,0.856146,0.869506
0.9724775539253259,0.710531,1.018875,0.363,43.188,10.925,3.431,-0.000593134244372618,0.000843926205340111,-0.000165682775873531,0.813734,0.855226,0.86948
0.9816517026168841,0.7172340000000001,1.025578,0.674,42.784,11.128,3.431,-0.000834674549415938,0.00166068928141829,-0.000206228192370436,0.811516,0.854811,0.87047
0.990825851308442,0.723937,1.032281,1.417,42.381,11.128,3.431,-0.000876977986846722,0.00141507947221019,1.65944702057295e-05,0.81166,0.853491,0.870833
1.0,0.73064,1.038984,1.785,42.179,11.735,3.431,-0.000875038270184253,0.000902620565400002,-0.000116101624604611,0.811044,0.854763,0.872098
