cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.5403730465205674,0.27693199999999996,0.474286,43.284,0.688,18.227,57.537,0.130229537849393,-0.102307245273481,-0.102725935661741,1.038318,1.091285,0.956711
0.5465839842492335,0.28011499999999995,0.477469,40.938,0.696,17.734,55.838,0.128621859368108,-0.0997786547201741,-0.10363309654211,1.041732,1.091475,0.95864
0.5527949219778997,0.283298,0.480652,38.38,0.713,16.749,55.626,0.127718260215001,-0.0972796030627405,-0.105243921414432,1.04391,1.091441,0.960154
0.5590058597065658,0.286481,0.483835,34.755,0.713,16.256,55.626,0.127671397600803,-0.0948577617026153,-0.10740446032718,1.045996,1.092978,0.961625
0.5652167974352319,0.289664,0.487018,30.49,0.692,15.271,58.174,0.126552329772344,-0.0923834243493356,-0.109492866658757,1.04688,1.094266,0.963468
0.571427735163898,0.29284699999999997,0.490201,26.439,0.688,14.779,63.906,0.125947662786535,-0.0907987980148134,-0.111600794719957,1.047251,1.093404,0.96498
0.5776386728925641,0.29602999999999996,0.493384,23.667,0.688,13.793,66.029,0.12628188613581,-0.0898498197220901,-0.113124254551439,1.047676,1.092684,0.96554
0.583851561905468,0.299214,0.496568,21.322,0.71,13.793,65.817,0.127731601759984,-0.089416270187167,-0.114424429354686,1.047003,1.093938,0.967147
0.5900624996341342,0.30239699999999997,0.499751,18.763,0.713,14.779,65.817,0.130024122521436,-0.0889731599602509,-0.115640654133225,1.045221,1.096006,0.967308
0.5962734373628003,0.30557999999999996,0.502934,15.991,0.699,16.256,64.968,0.13229518226949,-0.0885639131766007,-0.115897563423178,1.045338,1.096826,0.967441
0.6024843750914665,0.308763,0.506117,14.072,0.681,19.212,63.482,0.13415378365297,-0.0882044471828158,-0.116130418345151,1.047886,1.096783,0.966258
0.6086953128201325,0.31194599999999995,0.5093,13.006,0.685,22.66,64.118,0.135472158189566,-0.0872578072206947,-0.116752906842135,1.049153,1.098252,0.967544
0.6149062505487987,0.315129,0.512483,12.58,0.706,26.601,63.694,0.135460937522256,-0.0864250805541624,-0.117327646354727,1.049074,1.098637,0.968597
0.6211171882774646,0.31831199999999993,0.515666,11.514,0.713,30.542,64.331,0.135651336850018,-0.086677835680057,-0.117914872687435,1.050103,1.100006,0.971859
0.6273281260061309,0.321495,0.518849,9.808,0.696,34.976,63.482,0.136204596510539,-0.0871192433197182,-0.118841524233896,1.048075,1.099211,0.972791
0.6335390637347971,0.324678,0.522032,8.102,0.678,38.424,62.845,0.137243786049523,-0.0874511300897699,-0.119591015821966,1.048926,1.101163,0.973229
0.6397519527477008,0.327862,0.525216,6.823,0.678,41.872,63.269,0.138669886002373,-0.0883657823649006,-0.119970556283848,1.051807,1.101862,0.974257
0.6459628904763668,0.3310449999999999,0.528399,6.183,0.699,45.321,63.906,0.14008264985172,-0.0891280646215954,-0.119825799088563,1.054706,1.10486,0.975136
0.652173828205033,0.33422799999999997,0.531582,5.544,0.71,47.784,65.392,0.141656949303071,-0.0897342898939292,-0.119495174178464,1.055157,1.105491,0.974386
